id,name,type,sweet,body,fruits,jellies,flowers,snacks,trees,plants,spices,smokes,forests,animals,rocks,bads,soft,hard,Climate
44417,"Fernand & Laurent Pillot, Chassagne Montrachet 1er Cru les Ruchottes 2004",4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,BWk
44418,"Fernand & Laurent Pillot, Chassagne Montrachet 2004",4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,BWk
44421,"Fernand & Laurent Pillot, Puligny Montrachet 2004",4,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,Cfa
44437,Nej Langhe 2001,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
44440,Parej Barolo 1999,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
44460,Art Series Shiraz 2003,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,csc
44462,Siblings Shiraz 2001,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
44559,"William Fevre, Gran Cuvee Chardonnay 2006",4,5,5,4,0,0,0,1,1,0,1,1,0,0,0,2,1,csc
44561,La Mision Reserva Chardonnay 2013,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Csc
44567,"Wirra Wirra, Church Block 2013",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
44569,"Wirra Wirra, RSW 2013",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
44571,"Wirra Wirra, Woodhenge Shiraz 2013",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,cfb
44714,"Domaine Santa Duc, Gigondas 2007",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
44774,Chateau La Tour Haut Brion NA,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dfb
44814,"Cono Sur, 20 Barrels Cabernet Sauvignon  2011",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
44841,"La Chablisienne, Chablis La Pierrelee 2010",4,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,bwk
44861,"Castellare di Castellina, Rocca di Frassinello 2009",1,5,5,1,0,2,0,0,1,1,0,0,1,0,0,0,1,csa
44890,"Rosemount,  Diamond Label Shiraz 2012",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
44929,Redbrook Chardonnay 2001,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
44932,Margaret River Chardonnay 2006,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
44936,Salisbury Chardonnay 2006,4,5,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Cfa
44940,"Yalumba, Signature Cabernet Shiraz 2008",1,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Cfb
44949,"Yalumba, Y Series Unwooded Chardonnay 2014",4,5,5,4,0,0,0,1,1,0,0,0,0,0,0,0,1,cfb
44973,Il Borro 2007,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
44991,"Rizzi, Barbaresco Fondetta 2001",1,5,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,Cfa
45003,"L'Ecole No 41, Apogee Pepper Bridge Vineyard 2007",1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,Cfa
45012,"Ferrari-Carano, Alexander Chardonnay 2005",4,5,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0,BSk
45016,"Beringer, Napa Valley Chardonnay 2013",4,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
45018,"Beringer, Stone Cellars Chardonnay 2007",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,BSk
45031,"Groth Vineyard, Chardonnay 2002",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
45037,Viader 2008,1,5,5,1,0,0,0,0,1,0,0,0,1,0,0,1,1,Cfa
45055,Reserve Seduction Shiraz Pinot Noir 2005,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfa
45068,"Marques de Riscal, Baron de Chirel Reserve 2010",1,5,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,Cfa
45088,"Jean Marc Brocard, Chablis La Boissonneuse 2005",4,5,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,cfb
45090,"Georges Duboeuf, Pouilly Fuisse 2012",4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45097,Wallaby Creek Friuty White NV,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45146,Ramirana Chardonnay 2005,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45150,Ramirana Syrah Reserve 2003,1,5,5,1,0,0,0,1,1,1,1,0,0,0,0,1,1,Cfb
45151,Altosur Chardonnay 2008,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45204,"Vietti, Barolo Riserva Villero 2004",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,bwk
45205,"Vietti, Barolo Rocche 1999",1,5,5,1,0,0,0,1,2,0,0,0,0,0,0,0,2,bwk
45209,"Elio Altare, Langhe Arborina 2008",1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bwk
45211,"Paolo Scavino, Barolo 'Bric del Fiasc' 2003",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,bwk
45213,"Velenosi Ercole, IL Brecciarolo Rosso Piceno Superiore 2006",1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bwk
45222,"Di Majo Norante, Ramitello Biferno Rosso 2006",1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bwk
45228,Fattoria di Magliano Perenzo 2011,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bwk
45230,"Capezzana, Chardonnay Toscana 2007",4,5,5,3,0,0,0,0,2,1,1,0,0,0,0,1,1,cfb
45245,"Masciarelli, Marina Cvetic Montepulciano d'Abruzzo 2008",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45250,Matteo Correggia Roero Rocche d'Ampsej 2007,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,csc
45253,Matteo Correggia Nebbiolo d'Alba 'Val dei Preti' 2011,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45282,Olivier Leflaive Chablis Les Deux Rives 2005,4,5,5,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfb
45298,"Ferret Lorton, Pouilly Fuisse Le Clos Cuvee Speciale Tete de Cru 2005",4,5,5,3,0,0,1,1,1,0,2,0,0,0,0,0,0,Csc
45317,"Santa Helena, Notas De Guarda Carmenere 2012",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45319,"Santa Helena, Don 2011",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45324,"Santa Helena, Seleccion Chardonnay 2008",4,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
45492,El Guardado Syrah 2007,1,5,5,2,0,1,0,0,0,0,2,0,0,0,0,1,0,csc
45509,6eme Sens Rouge Reserve 2006,1,5,5,2,0,1,0,1,0,1,1,0,0,0,0,1,1,csc
45512,"Maison Bouachon, Hermitage 2005",1,5,5,2,0,0,0,1,0,0,0,0,0,0,0,1,1,BSk
45513,"Maison Bouachon, Saint Joseph 2003",1,5,5,7,0,1,0,0,1,0,0,0,0,0,0,2,0,BSk
45516,Gerard Bertrand L'Hospitalitas 2013,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
45525,"Bovier & Fils, Chablis 2006",4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45552,J.Bouchon Mingre 2007,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
45554,Chateau Leoville Barton 2003,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Csc
45652,"Michel Torino, Don David Reserve Tannat 2010",1,5,5,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfb
45657,"Marques de Grinon, Cabernet Sauvignon 2010",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45658,"Marques de Grinon, Pertit Verdot 2006",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45659,"Marques de Grinon, Syrah 2007",1,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Cfa
45675,"Justin, Syrah 2007",1,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Cfa
45724,"Albert Bichot, Corton Charlemagne Grand Cru 'Domaine du Pavillon' 2006",4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bwk
45726,"Albert Bichot, Puligny Montrachet 2010",4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bwk
45729,"Albert Bichot, Bourgogne Chardonnay 'Vieilles Vignes' 2010",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bwk
45736,Michele Chiarlo Barolo 'Tortoniano' 2006,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
45752,"d'Arenberg, D'Arrys Original Shiraz Grenache 2010",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,cfb
45791,"Rubicon Estate, Rubicon 2008",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
45792,Inglenook Cask Cabernet Sauvignon 2010,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
45793,Inglenook Cask Cabernet Sauvignon 2009,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
45794,Inglenook Edizione Pennino Zinfandel 2009,1,5,5,2,0,0,0,0,2,0,0,0,0,1,0,0,0,Csc
45798,"Domaine Alain Voge, St Joseph Les Vinsonnes 2006",1,5,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,Cfa
45799,"Domaine Alain Voge, Cornas Les Chailles 2005",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bwk
45800,"Domaine Alain Voge, Cornas Les Vieilles Vignes 2005",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
45803,"Velenosi Ercole, IL Brecciarolo Gold Rosso Piceno Superiore 2009",1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Csc
45809,"Mahler Besse, Taja Reserva 2005",1,5,5,1,0,2,0,0,1,1,0,0,1,0,0,0,1,bwk
45813,"Poderi Colla, Nebbiolo d'Alba 2010",1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bwk
45829,Peter Lehmann Wildcard Shiraz 2008,1,5,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,Cfa
45831,Peter Lehmann WildCard Chardonnay 2007,4,5,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,bwk
45832,"Cattier, Brut Blanc de Blanc 'Les Roses' NV",3,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,csc
45837,"Pierre Andre, Pouilly Fuisse 'Les Vieilles Pierres' 2006",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfa
45838,Pierre Andre Chablis Premier Cru 'Montmains' 2006,4,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0,4,Cfa
45856,Hess Su'skol Chardonnay 2006,4,5,5,2,0,1,0,0,1,1,0,0,0,0,0,0,2,Cfa
45859,Hess Monterey Chardonnay 2006,4,5,5,1,0,0,0,0,0,1,0,0,0,0,0,2,0,Cfa
45891,HobNob Chardonnay 2012,4,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,cfb
45912,Katnook Estate Shiraz 2012,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45914,Katnook Odyssey Cabernet Sauvignon 2010,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45915,Katnook Prodigy Shiraz 2010,1,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,csc
45922,"Villard, Tanagra 2009",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
45937,Gran Araucano Chardonnay 2007,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,csc
45951,"Bellenda, Chardonnay Extra Brut Metodo Classico NV",4,5,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,csc
45963,"Estacion, Shiraz 2009",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
45965,"Estacion, Chardonnay 2009",4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Cfa
45983,"Man Vintners, Chardonnay 2009",4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfa
45986,"Castoro Cellars, Chardonnay 2006",4,5,5,2,0,0,0,1,1,2,0,0,0,0,0,0,2,bwk
46009,Southern Roo Chardonnay Viognier 2005,4,5,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,Cfa
46012,Southern Sisters Reserve Shiraz 2004,1,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,cfb
46015,"Argentiera, Bolgheri Superiore 2008",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46026,Antu Ninquen Syrah 2009,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46028,"Montgras Reserva , Quatro 2009",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46046,Bin 138 Grenache Shiraz Mourvedre 2013,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46085,Michele Chiarlo Barolo 'Cerequio' 2010,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46086,Michele Chiarlo Barbaresco 'Asili' 2011,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46121,"Concha y Toro, Casillero del Diablo Shiraz 2009",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46122,"Concha y Toro, Casillero del Diablo Shiraz 375ml 2008",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46141,"Sandalford, Estate Reserve Chardonnay 2006",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46144,"Sandalford, Element Chardonnay 2007",4,5,5,0,0,2,0,2,1,0,0,1,0,0,0,0,0,cfb
46165,Criollo Cabernet Shiraz 2009,1,5,5,3,0,1,0,1,0,0,0,0,0,0,0,0,1,cfb
46168,Don Cristobal Premio Monastrell empranillio NV,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46183,"Rockford, Basket Press Shiraz 2005",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46202,"Barton & Guestier, Reserve Chardonnay 2007",4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,cfa
46216,"Navarro Correas, Extra Brut 2007",3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
46247,"Bodega Benegas, Syrah 2006",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46260,"Ferraton Pere & Fils, Crozes Hermitage La Martinere 2008",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46262,"Ferraton, Cote Rotie L'Eglantine 2005",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46263,"Ferraton, Ermitage Le Meal 2001",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46286,"Loma Larga, Syrah BK-BL 2006",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46291,"Matetic, Corralillo Syrah 2011",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46300,Parker Favorite Son Shiraz 2006,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46302,Fox Creek Shadow's Run Shiraz Cabernet 2006,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46304,Tempus Two Pewter Range Shiraz 2005,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46305,Black Label Shiraz 187ml 2004,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46325,"Patrick Clerget, Chablis 1er Cru 2005",4,5,5,1,0,0,0,0,0,1,0,0,0,0,0,2,0,BSk
46326,"Patrick Clerget, Meursault 2003",4,5,5,1,0,0,0,0,0,1,0,0,0,0,0,2,0,BSk
46393,Porta Chardonnay Reserve 2009,4,5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,Cfa
46436,"Norfolk Rise, Shiraz 2006",1,5,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,Cfa
46445,"Las Casas Del Toqui, El Toqui Chardonnay Reserva 2006",4,5,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Csb
46448,"Las Casas Del Toqui, El Toqui Prestige Shiraz 2006",1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46462,"Bliss, Chardonnay 2006",4,5,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,Csc
46468,"Deakin Estate, Chardonnay 187ml 2007",4,5,5,5,0,1,0,0,1,1,1,0,0,0,0,0,0,Csc
46469,"Deakin Estate, Shiraz 187ml 2006",1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46500,"Domaine de Montille, Puligny Montrachet 1er Cru 'Le Cailleret' 2006",4,5,5,2,0,0,0,1,1,0,1,0,0,0,0,1,0,Cfa
46503,"Domaine Charvin, Chateauneuf du Pape 2006",1,5,5,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfa
46509,"Chateau de Puligny Montrachet, Chevalier Montrachet Grand Cru 2006",4,5,5,2,0,0,0,1,0,0,0,0,0,0,0,2,1,Cfa
46510,"Chateau de Puligny Montrachet, Montrachet Grand Cru 2006",4,5,5,1,0,0,1,1,0,1,1,0,0,0,0,2,0,Cfa
46530,Mon Plaisir Chardonnay 2005,4,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,Cfa
46532,"Kistler, Vine Hill Chardonnay  2011",4,5,5,3,0,1,0,1,0,0,0,0,0,0,0,2,1,Cfa
46533,"Bacio Divino, Vagabond 2006",1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
46554,"Terra Andina, Altos Syrah Cabernet Sauvignon 2005",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46558,"Terra Andina, Reserva Chardonnay 2006",4,5,5,3,0,0,2,1,0,0,1,0,0,0,0,0,1,Cfa
46563,"Terra Andina, Varietal Chardonnay 2007",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Cfa
46566,"Terra Andina, Caminos Chardonnay 2007",4,5,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,Cfa
46599,"Santa Margherita, Torresella Chardonnay 2007",4,5,5,1,0,0,0,1,1,2,0,0,1,0,0,1,3,Cfa
46602,"Santa Margherita, Estates Selection Chardonnay 2007",4,5,5,2,0,0,0,1,1,1,1,0,1,0,0,0,3,Cfa
46604,"Santa Margherita, Estates Selection Shiraz 2006",1,5,5,2,0,0,0,0,0,2,0,0,0,0,0,3,0,csc
46621,Fox Creek Red Baron Shiraz 2007,1,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,cfb
46629,"Wyndham Estate, Black Cluster Shiraz 2005",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46630,"Wyndham Estate, George Wyndham Shiraz 2010",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46641,"Vina Sutil, Chardonnay 2012",4,5,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,cfb
46648,Yarden Katzrin Chardonnay 2004,4,5,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,BWk
46659,"Gemtree, Bloodstone Shiraz 2008",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46661,"Gemtree, Uncut Shiraz 2010",1,5,5,1,0,2,0,0,1,1,0,0,1,0,0,0,1,cfb
46663,"Gemtree, Citrine Chardonnay 2010",4,5,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,cfb
46666,Tabali Reserva Especial Red Blend 2006,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46668,Tabali Reserva Especial Chardonnay 2007,4,5,5,3,0,2,0,1,1,1,0,0,0,0,0,0,0,cfb
46674,Gerard Bertrand Syrah 2006,1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46688,Ashwood Grove Chardonnay 2009,4,5,5,3,0,2,0,0,0,0,1,0,0,0,0,0,0,bwk
46705,Chateau Leoville Poyferre 2007,1,5,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,bwk
46760,"Castello del Terriccio, Castello del Terriccio 2005",1,5,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,cfb
46775,"Albino Rocca, Barbaresco Vigneto Loreto 2005",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46776,"Aldo & Riccardo Seghesio, Seghesio Barolo 'La Villa' 2005",1,5,5,1,0,0,0,1,1,0,0,0,0,0,0,1,1,cfb
46778,"Paolo Scavino, Barolo Bric del Fiasc 2007",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
46779,"Paolo Scavino, Barolo Canubbi 2005",1,5,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,cfb
46780,"Paolo Scavino, Barolo Carobric 2004",1,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cfb
46781,"Paolo Scavino, Barolo Brico Ambrogio 2004",1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46813,Laboure Roi  Petit Bistro Chardonnay 2007,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
46831,"Laboure Roi, Terroir Bourgogne Blanc 2007",4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,csc
46846,"Torre Raone, San Zopito Montepulciano d'Abruzzo 2008",1,5,5,2,0,0,0,1,0,1,0,0,0,0,0,1,1,bwk
46854,"Brokenwood, Shiraz 2006",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,Cfb
46855,"Brokenwood, Hunter Valley Shiraz 2007",1,5,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,cfa
46856,"Brokenwood, Wade Block 2 Shiraz 2005",1,5,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,cfa
46857,"Brokenwood, Graveyard Vineyard  Shiraz 2006",1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,cfa
46858,"Byron, Santa Maria Valley Chardonnay 2007",4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cfb
46868,"Tua Rita, Syrah 2011",1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,csa
46878,"Simonnet-Febvre, Chablis 2007",4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Csc
46888,"Monte Sur, Reserve Chardonnay 2008",4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Csc
46892,"Leyda, Reserva Syrah 2008",1,5,5,3,0,0,0,2,0,0,0,0,0,0,0,1,2,cfb
46894,"Leyda, Reserva Chardonnay 2008",4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
46900,"Santa Isabel, Chardonnay Viognier 2008",4,5,5,1,0,0,0,1,2,0,0,0,0,0,0,0,2,bwk
46902,"Nieto Senetiner, Reserva Chardonnay 2009",4,5,5,2,0,0,0,0,2,0,0,0,0,1,0,0,0,csc
46915,"Paul Jaboulet Aine, Hermitage La Petite Chapelle 2012",1,5,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,cfa
46918,"Diamond Creek, Cabernet Sauvignon Gravelly Meadow 2012",1,5,5,4,0,1,0,0,0,0,0,0,0,0,0,1,1,cfa
46934,"Mahler Besse, Taja Monastrell 2008",1,5,5,4,0,0,0,1,0,1,0,0,0,0,0,0,1,csc
46942,"Gosset, Celebris Blanc de Blanc NV",3,5,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,cfb
46960,"Whitehall Lane, Chardonnay 2005",4,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,bwk
46982,"Poderi Aldo Conterno, Barolo Colonello 2005",1,5,5,2,0,0,0,0,2,0,0,0,0,1,0,0,0,Cfa
46983,"Poderi Aldo Conterno, Barolo Romirasco 2004",1,5,5,4,0,1,0,0,0,3,1,0,0,0,0,2,1,Cfa
46989,"Bodegas Castano, Monastrell 2009",1,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,cfb
46998,"Sierra Salinas, Mo Monastrell 2007",1,5,5,4,0,1,0,0,0,0,0,0,0,0,0,2,0,cfb
46999,"Sierra Salinas, Puerto Salinas 2004",1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,cfb
47008,"Mas de Daumas Gassac, Reserve de Gassac White 2007",4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,Cfa
47010,"Concha y Toro, Gran Reserva Cabernet Sauvignon 2011",1,5,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Csc
47081,"Santa Ines, E 2010",1,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,cfb
47082,"Plantagenet, Shiraz 2005",1,5,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,cfb
47084,"Plantagenet, Omrah Shiraz 2011",1,5,5,1,0,2,0,0,0,0,0,0,0,0,0,1,0,csc
47098,"Bonny Doon, Syrah Le Pousseur 2005",1,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,cfb
47117,"Olivier Leflaive, Puligny Montrachet 2009",4,5,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,csc
47127,"Koyle, Royal Syrah 2007",1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Cfa
47133,Murrieta's Well Meritage Red 2007,1,5,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,Cfa
47142,"Alice White, Shiraz 2013",1,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,csc
47156,"Chene Bleu, Heloise 2007",1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bwk
47170,"Henry's Drive, Morse Code Shiraz 2008",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csc
47172,"Henry's Drive, Pillar Box Red 2007",1,5,5,2,0,2,0,0,0,1,1,0,0,0,0,1,0,Csc
47176,"Henry's Drive, Parson's Flat Shiraz Cabernet Sauvignon 2006",1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Csa
47184,Bonfils La Belle Terrasse Syrah 2011,1,5,5,1,0,0,0,0,0,2,0,0,0,0,0,2,1,Csb
47185,Bonfils La Belle Terrasse Chardonnay 2011,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
47232,"Jean Leon, Magnolia White 2009",4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
47234,"Jean Leon, Chardonnay 2009",4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,csc
47269,"Casas Patronales, Reserva Syrah 2008",1,5,5,3,0,0,0,0,0,2,0,0,0,0,0,2,1,Cfb
47271,"Casas Patronales, Privada Syrah 2007",1,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,Cfa
47273,"Leyda, Single Vineyard Syrah 2007",1,5,5,1,0,1,1,0,1,0,0,0,0,0,0,1,2,Cfa
47275,"Chateau Coupe Rose, Cuvee Vignals 2005",1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Cfa
